-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Latitude  50.8503   Longitude 4.3517 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 36.84 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,RH2M,WS10M,WD10M,PS,ALLSKY_SFC_SW_DWN
2025,6,30,0,17.29,97.75,2.93,61.9,101.78,0.0
2025,6,30,1,16.73,100.0,2.74,74.3,101.78,0.0
2025,6,30,2,16.32,100.0,2.64,83.0,101.76,0.0
2025,6,30,3,16.07,100.0,2.59,87.3,101.72,0.0
2025,6,30,4,17.52,95.53,3.16,89.8,101.69,65.75
2025,6,30,5,19.07,89.05,3.49,87.5,101.65,189.5
2025,6,30,6,21.0,83.26,3.04,80.2,101.62,340.83
2025,6,30,7,23.96,69.21,3.69,88.0,101.58,497.6
2025,6,30,8,25.79,61.78,3.98,91.3,101.54,639.12
2025,6,30,9,27.12,58.09,3.99,95.0,101.51,751.17
2025,6,30,10,28.24,55.82,3.78,100.4,101.49,828.05
2025,6,30,11,29.13,54.62,3.44,106.0,101.43,854.25
2025,6,30,12,29.81,54.09,3.03,111.3,101.37,833.28
2025,6,30,13,30.26,54.13,2.65,116.5,101.31,780.97
2025,6,30,14,30.39,54.9,2.34,121.2,101.25,685.15
2025,6,30,15,30.36,55.78,2.11,124.6,101.18,561.53
2025,6,30,16,30.11,57.15,1.89,126.0,101.13,413.75
2025,6,30,17,29.76,59.05,1.59,125.3,101.09,260.17
2025,6,30,18,28.7,65.67,1.3,118.9,101.07,119.88
2025,6,30,19,26.45,72.1,1.57,90.0,101.08,19.08
2025,6,30,20,24.72,72.28,2.27,87.5,101.1,0.0
2025,6,30,21,23.48,74.39,2.7,98.3,101.11,0.0
2025,6,30,22,22.58,73.59,3.06,112.0,101.12,0.0
2025,6,30,23,21.85,72.22,3.29,125.9,101.1,0.0
2025,7,1,0,21.18,72.3,3.3,140.0,101.08,0.0
2025,7,1,1,20.62,73.09,3.26,154.0,101.05,0.0
2025,7,1,2,20.14,74.19,3.26,166.0,101.03,0.0
2025,7,1,3,19.74,75.56,3.21,175.4,101.02,0.0
2025,7,1,4,20.7,74.55,3.26,181.6,101.02,64.97
2025,7,1,5,22.57,69.02,3.78,184.4,101.03,189.32
2025,7,1,6,24.1,66.18,3.68,181.6,101.04,340.62
2025,7,1,7,25.98,66.45,3.04,177.2,101.04,495.23
2025,7,1,8,28.87,60.28,2.78,183.1,101.03,635.92
2025,7,1,9,31.43,48.9,2.91,190.1,101.03,749.78
2025,7,1,10,32.31,46.09,3.21,188.6,101.02,826.5
2025,7,1,11,32.78,45.39,3.62,187.1,101.01,843.97
2025,7,1,12,33.01,45.22,4.04,188.1,101.0,850.17
2025,7,1,13,33.07,45.88,4.35,190.2,100.98,750.95
2025,7,1,14,32.95,47.45,4.45,191.9,100.97,693.47
2025,7,1,15,32.89,48.52,4.13,193.4,100.94,558.58
2025,7,1,16,32.86,45.91,3.84,198.4,100.9,407.7
2025,7,1,17,31.76,49.31,3.22,205.8,100.88,248.18
2025,7,1,18,29.71,67.24,2.16,220.5,100.88,112.53
2025,7,1,19,27.34,70.71,2.04,253.8,100.9,17.8
2025,7,1,20,25.64,73.11,2.14,289.4,100.94,0.0
2025,7,1,21,24.3,79.11,2.21,311.3,100.97,0.0
2025,7,1,22,23.08,83.8,2.18,321.3,100.99,0.0
2025,7,1,23,21.95,87.59,2.0,325.2,101.0,0.0
2025,7,2,0,20.99,90.38,1.73,322.5,100.99,0.0
2025,7,2,1,20.19,92.16,1.53,312.9,100.96,0.0
2025,7,2,2,19.44,93.91,1.53,295.6,100.94,0.0
2025,7,2,3,18.84,95.21,1.71,284.6,100.93,0.0
2025,7,2,4,19.51,91.04,2.45,286.6,100.94,56.25
2025,7,2,5,20.62,85.28,2.24,290.1,100.97,169.05
2025,7,2,6,22.67,75.52,1.43,291.4,100.97,307.83
2025,7,2,7,24.87,66.61,0.81,276.4,100.96,458.48
2025,7,2,8,26.98,60.83,0.93,236.0,100.93,596.3
2025,7,2,9,28.73,57.46,1.75,228.5,100.9,707.78
2025,7,2,10,29.86,55.9,2.5,232.6,100.87,783.05
2025,7,2,11,30.55,54.99,3.2,243.3,100.84,823.9
2025,7,2,12,30.62,55.23,4.07,261.5,100.83,783.3
2025,7,2,13,30.0,56.25,5.35,280.9,100.83,681.83
2025,7,2,14,28.34,58.47,7.91,297.6,100.88,524.35
2025,7,2,15,25.45,62.43,10.26,311.0,101.03,257.02
2025,7,2,16,22.86,66.1,9.57,320.3,101.14,169.38
2025,7,2,17,21.4,68.15,7.9,322.3,101.21,89.72
2025,7,2,18,20.37,71.24,6.33,323.7,101.28,39.33
2025,7,2,19,19.34,76.15,4.83,322.3,101.36,6.93
2025,7,2,20,18.5,82.53,3.85,316.3,101.48,0.0
2025,7,2,21,18.15,87.15,3.75,311.9,101.57,0.0
2025,7,2,22,17.9,88.34,3.85,314.8,101.62,0.0
2025,7,2,23,17.32,88.75,3.8,317.7,101.67,0.0
2025,7,3,0,16.2,91.3,3.53,318.4,101.72,0.0
2025,7,3,1,15.23,92.71,3.52,321.6,101.76,0.0
2025,7,3,2,14.46,93.95,3.42,326.8,101.82,0.0
2025,7,3,3,13.85,96.06,3.08,331.5,101.88,0.0
2025,7,3,4,14.76,91.97,3.51,334.9,101.95,70.3
2025,7,3,5,16.12,83.38,4.1,344.7,102.03,208.05
2025,7,3,6,17.46,73.86,4.07,353.2,102.1,376.1
2025,7,3,7,18.78,66.68,3.65,349.7,102.16,540.75
2025,7,3,8,20.06,60.83,3.45,342.3,102.19,678.33
2025,7,3,9,21.21,56.68,3.4,333.7,102.22,786.33
2025,7,3,10,22.13,53.22,3.48,328.3,102.23,873.67
2025,7,3,11,22.86,50.09,3.61,326.2,102.22,897.5
2025,7,3,12,23.38,47.57,3.84,326.1,102.21,893.47
2025,7,3,13,23.56,45.93,4.08,327.7,102.18,837.45
2025,7,3,14,23.45,44.82,4.34,330.2,102.17,739.25
2025,7,3,15,23.02,44.73,4.62,332.4,102.17,606.22
2025,7,3,16,22.22,45.62,4.91,333.2,102.18,452.33
2025,7,3,17,21.0,48.45,5.02,333.9,102.2,289.35
2025,7,3,18,19.31,54.54,4.65,335.6,102.24,135.43
2025,7,3,19,16.95,62.95,3.65,338.8,102.29,21.25
2025,7,3,20,15.18,69.78,3.14,343.7,102.36,0.0
2025,7,3,21,14.21,75.22,2.83,350.4,102.39,0.0
2025,7,3,22,13.4,79.71,2.62,0.0,102.39,0.0
2025,7,3,23,12.82,82.67,2.37,10.9,102.38,0.0
2025,7,4,0,12.68,82.53,2.01,21.6,102.37,0.0
2025,7,4,1,12.9,80.36,1.46,36.9,102.36,0.0
2025,7,4,2,12.97,80.2,0.9,72.0,102.36,0.0
2025,7,4,3,12.74,81.87,0.8,128.4,102.36,0.0
2025,7,4,4,12.97,85.12,1.12,168.2,102.37,64.32
2025,7,4,5,14.77,76.71,2.07,189.2,102.38,185.62
2025,7,4,6,17.12,62.17,2.31,208.7,102.4,316.65
2025,7,4,7,19.46,48.84,2.33,217.9,102.39,453.98
2025,7,4,8,20.99,44.89,2.53,221.6,102.38,633.55
2025,7,4,9,22.29,43.87,2.75,230.0,102.36,780.65
2025,7,4,10,23.3,43.59,2.79,235.5,102.32,857.17
2025,7,4,11,23.56,43.95,2.78,235.4,102.27,862.45
2025,7,4,12,23.58,44.43,2.8,234.2,102.21,863.6
2025,7,4,13,23.56,45.13,2.88,232.8,102.15,772.0
2025,7,4,14,23.46,45.94,2.95,233.1,102.1,642.8
2025,7,4,15,23.46,46.76,3.05,236.5,102.04,504.75
2025,7,4,16,23.58,47.28,3.15,241.2,101.97,377.8
2025,7,4,17,23.19,50.37,2.95,244.9,101.9,240.02
2025,7,4,18,21.67,62.22,2.38,248.6,101.85,115.25
2025,7,4,19,18.85,71.67,2.44,256.5,101.82,18.55
2025,7,4,20,17.22,75.43,2.74,262.5,101.8,0.0
2025,7,4,21,16.26,79.19,2.86,260.3,101.77,0.0
2025,7,4,22,15.53,80.66,2.94,253.8,101.73,0.0
2025,7,4,23,15.22,78.69,3.31,246.7,101.69,0.0
2025,7,5,0,14.73,76.65,3.64,240.3,101.65,0.0
2025,7,5,1,14.27,74.35,4.1,234.1,101.61,0.0
2025,7,5,2,13.88,73.16,4.55,227.4,101.57,0.0
2025,7,5,3,13.49,74.16,4.91,222.5,101.51,0.0
2025,7,5,4,13.56,75.46,5.25,220.7,101.46,49.85
2025,7,5,5,14.51,74.93,5.38,220.7,101.42,152.25
2025,7,5,6,16.83,71.11,5.38,226.0,101.38,282.77
2025,7,5,7,19.78,59.84,6.27,241.0,101.33,415.7
2025,7,5,8,21.47,50.88,6.94,243.5,101.3,570.62
2025,7,5,9,22.5,46.35,7.39,244.3,101.28,677.15
2025,7,5,10,22.98,44.95,7.56,244.7,101.25,755.47
2025,7,5,11,23.5,44.71,7.76,245.6,101.2,798.65
2025,7,5,12,23.66,45.69,7.93,246.4,101.15,727.95
2025,7,5,13,22.97,49.16,7.75,247.6,101.11,564.92
2025,7,5,14,21.9,54.95,6.99,248.1,101.07,290.85
2025,7,5,15,21.28,58.89,6.79,247.9,101.03,232.73
2025,7,5,16,20.21,64.25,6.99,247.3,101.01,128.1
2025,7,5,17,18.38,76.17,6.37,242.4,101.01,76.6
2025,7,5,18,17.18,84.36,5.7,232.4,100.99,43.95
2025,7,5,19,16.53,87.46,5.25,225.5,100.97,9.18
2025,7,5,20,16.2,87.89,5.35,223.6,100.93,0.0
2025,7,5,21,16.16,87.8,5.77,227.2,100.87,0.0
2025,7,5,22,16.09,89.8,5.74,227.6,100.8,0.0
2025,7,5,23,15.96,92.25,5.44,225.0,100.73,0.0
2025,7,6,0,15.88,94.0,5.54,225.7,100.68,0.0
2025,7,6,1,15.98,94.85,5.8,230.2,100.62,0.0
2025,7,6,2,15.96,95.71,5.53,230.9,100.57,0.0
2025,7,6,3,15.86,96.01,4.96,222.3,100.52,0.0
2025,7,6,4,15.87,95.55,4.98,213.3,100.47,23.52
2025,7,6,5,15.96,94.87,5.03,204.3,100.43,64.53
2025,7,6,6,16.27,93.85,5.11,204.0,100.4,121.93
2025,7,6,7,16.69,92.52,5.26,208.0,100.37,119.12
2025,7,6,8,17.23,90.58,5.72,215.3,100.32,117.85
2025,7,6,9,17.68,88.79,6.12,218.3,100.29,149.62
2025,7,6,10,17.91,87.56,6.33,218.4,100.25,163.0
2025,7,6,11,18.4,84.64,6.46,217.0,100.2,183.65
2025,7,6,12,19.07,80.98,6.27,216.0,100.15,168.85
2025,7,6,13,19.15,80.55,6.11,215.3,100.12,185.32
2025,7,6,14,18.67,84.09,5.78,214.2,100.1,201.98
2025,7,6,15,18.39,87.56,5.05,216.9,100.05,199.0
2025,7,6,16,18.41,89.95,4.04,226.1,100.0,157.38
2025,7,6,17,18.43,92.22,3.04,238.5,99.99,93.05
2025,7,6,18,18.22,94.79,2.14,257.3,99.98,40.88
2025,7,6,19,16.88,98.32,1.79,284.9,100.0,8.23
2025,7,6,20,15.8,100.0,1.99,303.9,100.01,0.0
2025,7,6,21,15.21,100.0,2.18,307.0,100.01,0.0
2025,7,6,22,14.69,100.0,2.36,302.3,100.01,0.0
2025,7,6,23,14.24,99.95,2.47,294.4,100.0,0.0
2025,7,7,0,13.87,99.46,2.55,283.2,99.98,0.0
2025,7,7,1,13.61,98.91,2.6,271.8,99.97,0.0
2025,7,7,2,13.4,98.49,2.63,263.7,99.95,0.0
2025,7,7,3,13.14,98.37,2.56,258.5,99.93,0.0
2025,7,7,4,14.12,97.51,2.9,257.6,99.92,21.27
2025,7,7,5,15.29,96.17,3.5,255.2,99.93,49.78
2025,7,7,6,16.58,93.35,3.38,268.5,99.93,96.7
2025,7,7,7,17.65,88.49,3.66,296.1,99.94,155.5
2025,7,7,8,18.09,84.49,4.44,321.2,99.96,184.65
2025,7,7,9,17.74,83.77,5.85,337.3,100.02,347.98
2025,7,7,10,17.44,81.63,7.23,343.6,100.12,435.38
2025,7,7,11,17.83,75.35,8.01,343.4,100.21,407.45
2025,7,7,12,18.56,68.89,8.37,340.4,100.27,534.55
2025,7,7,13,19.04,63.57,8.6,338.1,100.35,459.9
2025,7,7,14,19.05,59.66,8.65,336.3,100.42,444.2
2025,7,7,15,18.53,58.09,8.49,333.3,100.5,323.58
2025,7,7,16,17.68,59.65,8.28,329.6,100.57,238.95
2025,7,7,17,16.59,63.54,7.86,326.5,100.64,153.23
2025,7,7,18,15.41,69.28,6.59,322.8,100.69,80.05
2025,7,7,19,13.9,78.23,4.44,315.5,100.73,14.4
2025,7,7,20,12.49,86.69,3.19,304.4,100.76,0.0
2025,7,7,21,11.87,90.08,3.08,295.4,100.77,0.0
2025,7,7,22,11.33,92.75,3.0,287.8,100.76,0.0
2025,7,7,23,10.88,95.68,2.93,279.8,100.76,0.0
2025,7,8,0,10.54,98.36,2.84,270.2,100.74,0.0
2025,7,8,1,11.15,96.11,2.66,265.0,100.71,0.0
2025,7,8,2,11.62,95.24,2.49,263.1,100.68,0.0
2025,7,8,3,11.98,95.75,2.35,266.3,100.68,0.0
2025,7,8,4,12.65,95.24,2.53,273.9,100.69,33.62
2025,7,8,5,13.67,93.31,3.16,281.0,100.7,112.12
2025,7,8,6,14.71,88.48,3.44,295.1,100.72,207.62
2025,7,8,7,15.71,79.6,3.98,308.4,100.76,317.7
2025,7,8,8,16.55,73.53,4.37,317.4,100.83,467.52
2025,7,8,9,17.18,70.12,4.99,326.4,100.89,502.8
2025,7,8,10,17.63,67.89,5.63,331.9,100.97,495.48
2025,7,8,11,18.29,64.87,6.14,331.4,101.04,451.58
2025,7,8,12,18.86,61.16,6.59,326.3,101.1,480.27
2025,7,8,13,19.24,57.96,6.82,320.2,101.17,503.23
2025,7,8,14,19.14,57.48,6.8,315.1,101.22,432.17
2025,7,8,15,18.76,58.73,6.57,312.2,101.26,356.77
2025,7,8,16,18.11,61.5,6.2,310.2,101.29,245.15
2025,7,8,17,17.31,64.95,5.44,308.3,101.32,141.62
2025,7,8,18,16.43,70.42,4.07,303.8,101.35,67.47
2025,7,8,19,14.32,81.08,2.67,296.8,101.4,11.07
2025,7,8,20,12.88,85.94,2.61,287.9,101.45,0.0
2025,7,8,21,12.33,88.34,2.65,278.3,101.48,0.0
2025,7,8,22,12.06,90.3,2.73,270.8,101.51,0.0
2025,7,8,23,11.73,92.41,2.85,267.0,101.52,0.0
2025,7,9,0,11.42,95.76,3.02,265.8,101.51,0.0
2025,7,9,1,11.09,100.0,3.17,266.0,101.52,0.0
2025,7,9,2,10.78,100.0,3.16,266.0,101.52,0.0
2025,7,9,3,10.5,100.0,3.08,267.0,101.54,0.0
2025,7,9,4,11.83,100.0,3.36,266.9,101.56,42.42
2025,7,9,5,13.85,91.2,3.85,265.2,101.59,154.85
2025,7,9,6,16.09,80.11,3.68,269.2,101.62,288.25
2025,7,9,7,18.25,68.65,3.86,275.0,101.63,466.17
2025,7,9,8,19.92,60.12,4.09,279.4,101.64,593.62
2025,7,9,9,21.25,55.46,4.19,282.5,101.65,710.42
2025,7,9,10,22.33,52.52,4.25,286.0,101.65,796.5
2025,7,9,11,23.1,50.52,4.27,289.8,101.65,829.92
2025,7,9,12,23.64,48.79,4.26,295.1,101.65,737.03
2025,7,9,13,23.87,47.62,4.21,301.0,101.64,737.25
2025,7,9,14,23.8,47.11,4.06,306.4,101.64,628.78
2025,7,9,15,23.48,46.97,3.91,309.7,101.63,539.12
2025,7,9,16,22.89,48.84,3.76,313.0,101.63,387.27
2025,7,9,17,21.98,52.67,3.47,316.6,101.65,243.05
2025,7,9,18,20.06,64.24,2.64,321.3,101.68,111.85
2025,7,9,19,17.09,73.34,2.62,329.0,101.71,15.9
2025,7,9,20,15.59,76.43,2.76,336.0,101.75,0.0
2025,7,9,21,14.85,79.8,2.67,340.3,101.78,0.0
2025,7,9,22,14.27,82.45,2.45,342.9,101.79,0.0
2025,7,9,23,14.14,82.75,2.06,343.3,101.79,0.0
2025,7,10,0,14.3,82.28,1.52,338.0,101.78,0.0
2025,7,10,1,14.26,83.78,1.06,317.3,101.77,0.0
2025,7,10,2,13.84,88.05,1.04,285.6,101.77,0.0
2025,7,10,3,13.17,93.81,1.14,267.5,101.79,0.0
2025,7,10,4,13.8,92.4,1.16,257.5,101.8,51.12
2025,7,10,5,15.66,86.15,1.32,250.1,101.82,176.82
2025,7,10,6,18.09,70.41,0.88,271.3,101.82,329.12
2025,7,10,7,20.72,57.2,1.04,332.0,101.82,487.9
2025,7,10,8,22.39,54.85,1.4,346.0,101.79,603.92
2025,7,10,9,23.57,54.51,1.64,341.9,101.78,713.42
2025,7,10,10,24.47,53.9,1.87,334.9,101.77,810.42
2025,7,10,11,25.22,52.83,2.11,329.9,101.74,816.33
2025,7,10,12,25.83,51.52,2.48,330.5,101.7,713.85
2025,7,10,13,26.27,50.6,2.94,335.3,101.67,659.47
2025,7,10,14,26.36,50.37,3.49,341.8,101.65,588.75
2025,7,10,15,26.14,50.78,4.09,348.1,101.62,530.08
2025,7,10,16,25.44,52.83,4.52,353.4,101.61,390.05
2025,7,10,17,24.15,58.29,4.52,359.1,101.62,241.6
2025,7,10,18,22.41,64.76,4.21,5.9,101.64,108.47
2025,7,10,19,19.93,72.11,3.65,14.0,101.68,14.8
2025,7,10,20,18.41,77.62,3.56,24.0,101.7,0.0
2025,7,10,21,17.54,83.6,3.46,33.9,101.7,0.0
2025,7,10,22,16.76,88.86,3.24,38.7,101.71,0.0
2025,7,10,23,16.09,92.91,3.05,38.2,101.71,0.0
2025,7,11,0,15.47,96.66,2.9,37.9,101.71,0.0
2025,7,11,1,14.9,99.96,2.78,42.8,101.68,0.0
2025,7,11,2,14.38,100.0,2.65,50.7,101.66,0.0
2025,7,11,3,13.91,100.0,2.48,57.5,101.65,0.0
2025,7,11,4,15.05,97.19,2.65,62.4,101.66,43.03
2025,7,11,5,16.79,87.48,2.96,62.0,101.69,138.27
2025,7,11,6,18.86,75.17,3.08,58.4,101.71,239.07
2025,7,11,7,20.58,68.69,3.1,44.9,101.7,337.38
2025,7,11,8,21.79,65.36,3.17,32.2,101.68,545.9
2025,7,11,9,22.3,64.12,3.03,22.7,101.65,694.22
2025,7,11,10,22.92,62.25,3.05,15.8,101.61,735.42
2025,7,11,11,24.22,58.61,3.47,12.5,101.58,586.05
2025,7,11,12,25.11,55.4,3.8,10.6,101.54,621.88
2025,7,11,13,25.58,53.6,4.02,9.2,101.48,608.92
2025,7,11,14,25.74,52.87,4.25,8.7,101.43,468.67
2025,7,11,15,25.64,52.62,4.42,7.8,101.38,413.58
2025,7,11,16,25.14,53.63,4.55,6.9,101.34,292.83
2025,7,11,17,24.14,58.21,4.31,7.9,101.32,199.27
2025,7,11,18,22.39,65.47,3.75,11.2,101.32,100.25
2025,7,11,19,19.83,72.05,3.37,17.6,101.35,14.77
2025,7,11,20,18.24,76.59,3.35,25.8,101.38,0.0
2025,7,11,21,17.22,81.84,3.24,32.7,101.38,0.0
2025,7,11,22,16.3,87.36,3.02,37.3,101.36,0.0
2025,7,11,23,15.46,92.53,2.74,38.6,101.34,0.0
2025,7,12,0,14.74,96.99,2.57,37.1,101.31,0.0
2025,7,12,1,14.12,100.0,2.49,33.9,101.28,0.0
2025,7,12,2,13.53,100.0,2.48,30.8,101.26,0.0
2025,7,12,3,12.98,100.0,2.49,29.3,101.25,0.0
2025,7,12,4,14.26,100.0,2.33,28.8,101.24,44.53
2025,7,12,5,16.33,89.25,3.27,28.5,101.23,126.65
2025,7,12,6,17.81,77.94,3.17,25.6,101.22,202.35
2025,7,12,7,19.2,68.69,2.85,17.2,101.21,291.95
2025,7,12,8,20.62,61.42,2.58,8.0,101.18,404.52
2025,7,12,9,22.0,56.78,2.53,2.3,101.14,592.67
2025,7,12,10,23.34,52.95,2.93,8.6,101.1,775.95
2025,7,12,11,24.44,49.75,3.49,20.1,101.06,816.72
2025,7,12,12,25.24,47.01,3.55,27.9,101.02,772.72
2025,7,12,13,25.71,45.11,3.17,29.2,100.97,727.17
2025,7,12,14,25.9,44.01,2.93,23.1,100.92,637.42
2025,7,12,15,25.85,43.35,3.26,14.8,100.88,495.75
2025,7,12,16,25.42,45.0,3.65,8.5,100.84,348.8
2025,7,12,17,24.71,46.46,3.84,3.9,100.81,210.55
2025,7,12,18,22.4,61.02,3.38,355.9,100.81,93.65
2025,7,12,19,19.5,70.75,3.32,348.7,100.81,12.38
2025,7,12,20,17.82,80.25,3.43,344.4,100.83,0.0
2025,7,12,21,16.77,90.45,3.26,343.8,100.82,0.0
2025,7,12,22,15.9,99.05,2.87,346.3,100.81,0.0
2025,7,12,23,15.3,100.0,2.59,351.3,100.81,0.0
2025,7,13,0,15.02,100.0,2.43,356.5,100.8,0.0
2025,7,13,1,14.87,100.0,2.28,358.0,100.78,0.0
2025,7,13,2,14.73,100.0,2.17,358.2,100.75,0.0
2025,7,13,3,14.65,100.0,2.03,357.2,100.74,0.0
2025,7,13,4,15.49,99.96,1.84,353.8,100.72,26.77
2025,7,13,5,17.4,90.52,1.94,349.6,100.71,93.78
2025,7,13,6,18.61,80.46,1.42,337.2,100.72,167.35
2025,7,13,7,19.97,70.3,1.24,315.0,100.72,286.4
2025,7,13,8,21.32,64.49,1.33,290.2,100.7,442.52
2025,7,13,9,22.7,60.08,1.58,273.3,100.69,630.42
2025,7,13,10,23.87,56.68,2.1,262.3,100.68,772.12
2025,7,13,11,24.65,54.86,2.77,259.0,100.67,813.17
2025,7,13,12,24.91,54.1,3.32,261.7,100.65,828.25
2025,7,13,13,25.01,53.93,3.65,266.5,100.64,774.72
2025,7,13,14,24.92,54.32,3.73,272.1,100.64,681.08
2025,7,13,15,24.61,55.54,3.61,278.6,100.63,555.75
2025,7,13,16,24.37,57.23,3.41,287.1,100.63,397.83
2025,7,13,17,23.85,61.36,2.79,295.9,100.63,245.73
2025,7,13,18,22.59,70.99,2.05,305.9,100.64,108.78
2025,7,13,19,20.19,78.89,1.91,326.3,100.67,13.52
2025,7,13,20,19.11,79.92,1.95,347.5,100.69,0.0
2025,7,13,21,18.41,82.23,1.93,4.8,100.71,0.0
2025,7,13,22,17.78,84.61,1.84,19.3,100.72,0.0
2025,7,13,23,17.36,86.48,1.61,35.7,100.72,0.0
2025,7,14,0,17.07,87.49,1.26,62.0,100.7,0.0
2025,7,14,1,16.69,88.37,0.86,116.9,100.71,0.0
2025,7,14,2,16.34,88.74,1.28,185.8,100.72,0.0
2025,7,14,3,15.56,92.29,1.97,213.6,100.73,0.0
2025,7,14,4,16.13,89.87,2.36,226.7,100.75,23.1
2025,7,14,5,17.36,83.4,3.58,233.5,100.79,78.57
2025,7,14,6,18.29,80.75,3.77,237.0,100.85,155.45
2025,7,14,7,20.1,75.38,4.54,244.2,100.91,248.07
2025,7,14,8,22.06,69.51,5.48,250.9,100.95,366.9
2025,7,14,9,23.08,66.88,6.18,253.9,100.98,437.1
2025,7,14,10,23.18,67.51,6.55,252.9,101.01,523.78
2025,7,14,11,23.16,68.52,6.81,251.4,101.05,429.52
2025,7,14,12,23.48,68.01,6.96,250.8,101.08,464.15
2025,7,14,13,24.33,64.31,7.16,250.9,101.08,498.27
2025,7,14,14,24.61,60.4,7.17,251.3,101.09,508.23
2025,7,14,15,24.33,57.47,6.95,253.0,101.1,425.75
2025,7,14,16,23.52,57.8,6.47,257.1,101.11,284.85
2025,7,14,17,22.39,62.5,5.44,262.2,101.12,166.43
2025,7,14,18,20.78,70.87,3.84,265.4,101.14,73.53
2025,7,14,19,18.56,78.98,2.74,267.7,101.18,9.77
2025,7,14,20,17.9,81.8,2.52,265.2,101.22,0.0
2025,7,14,21,17.8,82.96,2.58,260.4,101.22,0.0
2025,7,14,22,17.43,85.26,3.4,258.0,101.25,0.0
2025,7,14,23,16.69,89.5,4.49,256.3,101.31,0.0
2025,7,15,0,15.95,91.71,4.68,252.2,101.33,0.0
2025,7,15,1,15.37,91.97,4.64,244.3,101.35,0.0
2025,7,15,2,14.81,90.29,4.87,245.2,101.36,0.0
2025,7,15,3,13.72,94.02,4.2,240.4,101.36,0.0
2025,7,15,4,13.85,93.25,5.0,243.3,101.38,32.6
2025,7,15,5,14.94,89.86,5.31,241.8,101.41,144.8
2025,7,15,6,16.79,81.02,5.63,248.0,101.42,283.45
2025,7,15,7,18.68,67.74,5.71,252.1,101.43,448.02
2025,7,15,8,19.98,59.09,5.93,249.1,101.44,581.67
2025,7,15,9,20.92,53.28,6.24,248.1,101.44,656.9
2025,7,15,10,21.62,49.98,6.5,247.3,101.44,693.0
2025,7,15,11,22.18,48.84,6.79,246.8,101.42,676.45
2025,7,15,12,22.51,48.8,7.01,246.4,101.38,637.58
2025,7,15,13,22.24,49.59,7.1,246.5,101.35,566.42
2025,7,15,14,21.98,50.37,7.0,247.3,101.33,435.77
2025,7,15,15,21.53,51.95,6.74,248.5,101.3,380.6
2025,7,15,16,21.32,53.75,6.31,246.8,101.27,242.32
2025,7,15,17,20.83,57.53,5.59,243.1,101.24,152.9
2025,7,15,18,19.57,65.43,4.45,239.6,101.22,75.2
2025,7,15,19,17.48,74.99,3.76,236.4,101.23,10.73
2025,7,15,20,16.27,80.82,3.93,233.3,101.24,0.0
2025,7,15,21,15.53,84.55,4.34,228.6,101.24,0.0
2025,7,15,22,14.98,87.09,4.81,221.0,101.2,0.0
2025,7,15,23,14.82,88.12,5.47,214.4,101.13,0.0
2025,7,16,0,14.67,89.78,5.9,213.8,101.05,0.0
2025,7,16,1,14.55,92.17,6.02,217.7,101.0,0.0
2025,7,16,2,14.51,94.4,6.03,222.7,100.95,0.0
2025,7,16,3,14.64,95.61,6.16,230.0,100.93,0.0
2025,7,16,4,15.17,94.53,6.5,241.0,100.92,30.08
2025,7,16,5,15.88,92.8,6.38,245.4,100.92,118.45
2025,7,16,6,16.98,86.78,7.26,257.9,100.92,218.25
2025,7,16,7,18.34,77.45,7.65,266.9,100.94,355.77
2025,7,16,8,19.58,68.88,7.8,271.3,100.95,495.25
2025,7,16,9,20.51,62.69,8.03,273.9,100.94,601.15
2025,7,16,10,21.12,59.42,8.32,277.3,100.95,658.1
2025,7,16,11,21.51,57.16,8.59,282.8,100.97,614.55
2025,7,16,12,21.45,56.81,8.54,288.8,100.98,509.62
2025,7,16,13,21.65,56.63,8.28,294.3,101.0,509.42
2025,7,16,14,21.55,57.48,7.88,298.7,101.01,355.05
2025,7,16,15,21.06,59.5,7.33,302.6,101.03,245.1
2025,7,16,16,20.52,61.4,6.74,306.2,101.06,226.27
2025,7,16,17,19.79,64.32,5.63,310.1,101.08,151.85
2025,7,16,18,18.63,70.96,4.15,311.9,101.12,77.82
2025,7,16,19,16.38,81.41,2.85,311.9,101.18,10.6
2025,7,16,20,14.99,87.72,2.59,311.4,101.24,0.0
2025,7,16,21,14.25,92.45,2.49,309.8,101.28,0.0
2025,7,16,22,13.61,97.22,2.39,306.8,101.29,0.0
2025,7,16,23,13.19,100.0,2.35,301.0,101.31,0.0
2025,7,17,0,13.01,100.0,2.34,294.7,101.32,0.0
2025,7,17,1,12.66,100.0,2.38,291.4,101.33,0.0
